subset,protocol,method,seed,metric,variable,value,metrics_path,predictions_path,config_path
multi-complete,shared_planets,gplfr,0,relative_energy_score,u,0.6007698774337769,results/models/multi-complete/gplfr/metrics_shared_planets.json,results/models/multi-complete/gplfr/predictions_shared_planets.npz,results/models/multi-complete/gplfr/config.json
multi-complete,shared_planets,gplfr,0,relative_energy_score,v,0.595770537853241,results/models/multi-complete/gplfr/metrics_shared_planets.json,results/models/multi-complete/gplfr/predictions_shared_planets.npz,results/models/multi-complete/gplfr/config.json
multi-complete,shared_planets,gplfr,0,relative_energy_score,asr,0.48388510942459106,results/models/multi-complete/gplfr/metrics_shared_planets.json,results/models/multi-complete/gplfr/predictions_shared_planets.npz,results/models/multi-complete/gplfr/config.json
multi-complete,shared_planets,gplfr,0,relative_energy_score,olr,0.505771815776825,results/models/multi-complete/gplfr/metrics_shared_planets.json,results/models/multi-complete/gplfr/predictions_shared_planets.npz,results/models/multi-complete/gplfr/config.json
multi-complete,standard,gplfr,1,rmse,surface_temperature,9.922606468200684,,,
multi-complete,standard,gplfr,1,rmse,temperature,8.20875957277086,,,
multi-complete,standard,gplfr,1,rmse,specific_humidity_dex,0.407389051384396,,,
multi-complete,standard,gplfr,1,rmse,cloud_fraction,0.08146594713131587,,,
multi-complete,standard,gplfr,1,rmse,u,8.340911918216282,,,
multi-complete,standard,gplfr,1,rmse,v,4.09652394718594,,,
multi-complete,standard,gplfr,1,rmse,asr,22.316791534423828,,,
multi-complete,standard,gplfr,1,rmse,olr,15.655269622802734,,,
multi-complete,standard,gplfr,1,acc,surface_temperature,0.9725567102432251,,,
multi-complete,standard,gplfr,1,acc,temperature,0.6926494836807251,,,
multi-complete,standard,gplfr,1,acc,specific_humidity_dex,0.8447340991761949,,,
multi-complete,standard,gplfr,1,acc,cloud_fraction,0.7573878897560967,,,
multi-complete,standard,gplfr,1,acc,u,0.7403281198607551,,,
multi-complete,standard,gplfr,1,acc,v,0.70217365026474,,,
multi-complete,standard,gplfr,1,acc,asr,0.9967811107635498,,,
multi-complete,standard,gplfr,1,acc,olr,0.8911023139953613,,,
multi-complete,standard,gplfr,1,ramse,surface_temperature,10.129573822021484,,,
multi-complete,standard,gplfr,1,ramse,temperature,8.507805877261692,,,
multi-complete,standard,gplfr,1,ramse,specific_humidity_dex,0.42625470293892753,,,
multi-complete,standard,gplfr,1,ramse,cloud_fraction,0.09372652818759282,,,
multi-complete,standard,gplfr,1,ramse,u,9.972221189075047,,,
multi-complete,standard,gplfr,1,ramse,v,4.89532995223999,,,
multi-complete,standard,gplfr,1,ramse,asr,23.738656997680664,,,
multi-complete,standard,gplfr,1,ramse,olr,16.786365509033203,,,
multi-complete,standard,gplfr,1,energy_score,surface_temperature,8.15539836883545,,,
multi-complete,standard,gplfr,1,energy_score,temperature,6.745770984225803,,,
multi-complete,standard,gplfr,1,energy_score,specific_humidity_dex,0.34457821316189235,,,
multi-complete,standard,gplfr,1,energy_score,cloud_fraction,0.06170533183548185,,,
multi-complete,standard,gplfr,1,energy_score,u,6.4325941403706866,,,
multi-complete,standard,gplfr,1,energy_score,v,3.1526423030429416,,,
multi-complete,standard,gplfr,1,energy_score,asr,18.36824607849121,,,
multi-complete,standard,gplfr,1,energy_score,olr,12.38050651550293,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,surface_temperature,1.1201714277267456,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,temperature,0.9871039191881815,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,specific_humidity_dex,1.199535025490655,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,cloud_fraction,1.2110936244328816,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,u,0.6805940469106039,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,v,0.8309912350442674,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,asr,1.1288537979125977,,,
multi-complete,standard,gplfr,1,spread_skill_ratio,olr,1.153289556503296,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,surface_temperature,0.8080975413322449,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,temperature,0.6910355091094971,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,specific_humidity_dex,0.6985030770301819,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,cloud_fraction,0.5646952390670776,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,u,0.8111726641654968,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,v,0.7904688715934753,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,asr,0.6045782566070557,,,
multi-complete,shared_planets,gplfr,1,relative_rmse,olr,0.6490802764892578,,,
multi-complete,shared_planets,gplfr,1,relative_acc,surface_temperature,1.0499306917190552,,,
multi-complete,shared_planets,gplfr,1,relative_acc,temperature,1.6278449296951294,,,
multi-complete,shared_planets,gplfr,1,relative_acc,specific_humidity_dex,1.2633308172225952,,,
multi-complete,shared_planets,gplfr,1,relative_acc,cloud_fraction,1.4315487146377563,,,
multi-complete,shared_planets,gplfr,1,relative_acc,u,4.468286514282227,,,
multi-complete,shared_planets,gplfr,1,relative_acc,v,1.336778163909912,,,
multi-complete,shared_planets,gplfr,1,relative_acc,asr,1.0052688121795654,,,
multi-complete,shared_planets,gplfr,1,relative_acc,olr,1.1722456216812134,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,surface_temperature,0.690208911895752,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,temperature,0.5857847929000854,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,specific_humidity_dex,0.5957695841789246,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,cloud_fraction,0.4245870113372803,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,u,0.6187654733657837,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,v,0.611213743686676,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,asr,0.49137237668037415,,,
multi-complete,shared_planets,gplfr,1,relative_energy_score,olr,0.5179842710494995,,,
multi-complete,standard,gplfr,2,rmse,surface_temperature,9.784348487854004,,,
multi-complete,standard,gplfr,2,rmse,temperature,8.159074465433756,,,
multi-complete,standard,gplfr,2,rmse,specific_humidity_dex,0.40416162543826634,,,
multi-complete,standard,gplfr,2,rmse,cloud_fraction,0.08195212442013952,,,
multi-complete,standard,gplfr,2,rmse,u,8.24232890870836,,,
multi-complete,standard,gplfr,2,rmse,v,4.09137389394972,,,
multi-complete,standard,gplfr,2,rmse,asr,22.17966079711914,,,
multi-complete,standard,gplfr,2,rmse,olr,15.542970657348633,,,
multi-complete,standard,gplfr,2,acc,surface_temperature,0.9717944860458374,,,
multi-complete,standard,gplfr,2,acc,temperature,0.7002641922897763,,,
multi-complete,standard,gplfr,2,acc,specific_humidity_dex,0.8488499124844869,,,
multi-complete,standard,gplfr,2,acc,cloud_fraction,0.7544956935776604,,,
multi-complete,standard,gplfr,2,acc,u,0.7391741805606418,,,
multi-complete,standard,gplfr,2,acc,v,0.701198097732332,,,
multi-complete,standard,gplfr,2,acc,asr,0.996737539768219,,,
multi-complete,standard,gplfr,2,acc,olr,0.8933321833610535,,,
multi-complete,standard,gplfr,2,ramse,surface_temperature,9.99484920501709,,,
multi-complete,standard,gplfr,2,ramse,temperature,8.452235804663765,,,
multi-complete,standard,gplfr,2,ramse,specific_humidity_dex,0.42243621746699017,,,
multi-complete,standard,gplfr,2,ramse,cloud_fraction,0.09443151164386007,,,
multi-complete,standard,gplfr,2,ramse,u,9.823036458757189,,,
multi-complete,standard,gplfr,2,ramse,v,4.8828882111443415,,,
multi-complete,standard,gplfr,2,ramse,asr,23.60108184814453,,,
multi-complete,standard,gplfr,2,ramse,olr,16.645999908447266,,,
multi-complete,standard,gplfr,2,energy_score,surface_temperature,8.009319305419922,,,
multi-complete,standard,gplfr,2,energy_score,temperature,6.67178037431505,,,
multi-complete,standard,gplfr,2,energy_score,specific_humidity_dex,0.3405163238445918,,,
multi-complete,standard,gplfr,2,energy_score,cloud_fraction,0.06302381141318215,,,
multi-complete,standard,gplfr,2,energy_score,u,6.345344411002265,,,
multi-complete,standard,gplfr,2,energy_score,v,3.117828369140625,,,
multi-complete,standard,gplfr,2,energy_score,asr,18.46049690246582,,,
multi-complete,standard,gplfr,2,energy_score,olr,12.335363388061523,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,surface_temperature,1.1303280591964722,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,temperature,0.993596249156528,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,specific_humidity_dex,1.2282737493515015,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,cloud_fraction,1.2072090572781033,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,u,0.6884472237692939,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,v,0.8463150991333855,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,asr,1.1145658493041992,,,
multi-complete,standard,gplfr,2,spread_skill_ratio,olr,1.14531409740448,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,surface_temperature,0.7916538715362549,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,temperature,0.689843475818634,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,specific_humidity_dex,0.6973530054092407,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,cloud_fraction,0.5674980282783508,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,u,0.7909323573112488,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,v,0.7822985053062439,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,asr,0.6009804010391235,,,
multi-complete,shared_planets,gplfr,2,relative_rmse,olr,0.6400038003921509,,,
multi-complete,shared_planets,gplfr,2,relative_acc,surface_temperature,1.0488864183425903,,,
multi-complete,shared_planets,gplfr,2,relative_acc,temperature,1.664649248123169,,,
multi-complete,shared_planets,gplfr,2,relative_acc,specific_humidity_dex,1.2763863801956177,,,
multi-complete,shared_planets,gplfr,2,relative_acc,cloud_fraction,1.4223895072937012,,,
multi-complete,shared_planets,gplfr,2,relative_acc,u,4.518075942993164,,,
multi-complete,shared_planets,gplfr,2,relative_acc,v,1.3310893774032593,,,
multi-complete,shared_planets,gplfr,2,relative_acc,asr,1.005198359489441,,,
multi-complete,shared_planets,gplfr,2,relative_acc,olr,1.174885630607605,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,surface_temperature,0.6757259964942932,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,temperature,0.5752859711647034,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,specific_humidity_dex,0.5918260812759399,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,cloud_fraction,0.43639251589775085,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,u,0.603622317314148,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,v,0.6007694602012634,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,asr,0.49066418409347534,,,
multi-complete,shared_planets,gplfr,2,relative_energy_score,olr,0.5129302144050598,,,
multi-complete,standard,gplfr,3,rmse,surface_temperature,9.7564058303833,,,
multi-complete,standard,gplfr,3,rmse,temperature,8.114708688524034,,,
multi-complete,standard,gplfr,3,rmse,specific_humidity_dex,0.40137626727422077,,,
multi-complete,standard,gplfr,3,rmse,cloud_fraction,0.0813136456741227,,,
multi-complete,standard,gplfr,3,rmse,u,8.178677850299412,,,
multi-complete,standard,gplfr,3,rmse,v,4.03223631117079,,,
multi-complete,standard,gplfr,3,rmse,asr,21.965662002563477,,,
multi-complete,standard,gplfr,3,rmse,olr,15.490784645080566,,,
multi-complete,standard,gplfr,3,acc,surface_temperature,0.9724586606025696,,,
multi-complete,standard,gplfr,3,acc,temperature,0.7037476963467069,,,
multi-complete,standard,gplfr,3,acc,specific_humidity_dex,0.851025296582116,,,
multi-complete,standard,gplfr,3,acc,cloud_fraction,0.757292906443278,,,
multi-complete,standard,gplfr,3,acc,u,0.7459798720147874,,,
multi-complete,standard,gplfr,3,acc,v,0.7054848008685641,,,
multi-complete,standard,gplfr,3,acc,asr,0.9968018531799316,,,
multi-complete,standard,gplfr,3,acc,olr,0.8925092220306396,,,
multi-complete,standard,gplfr,3,ramse,surface_temperature,9.958789825439453,,,
multi-complete,standard,gplfr,3,ramse,temperature,8.4052029715644,,,
multi-complete,standard,gplfr,3,ramse,specific_humidity_dex,0.41935128304693436,,,
multi-complete,standard,gplfr,3,ramse,cloud_fraction,0.09374918540318807,,,
multi-complete,standard,gplfr,3,ramse,u,9.736368232303196,,,
multi-complete,standard,gplfr,3,ramse,v,4.819297499126858,,,
multi-complete,standard,gplfr,3,ramse,asr,23.328222274780273,,,
multi-complete,standard,gplfr,3,ramse,olr,16.593246459960938,,,
multi-complete,standard,gplfr,3,energy_score,surface_temperature,7.990368366241455,,,
multi-complete,standard,gplfr,3,energy_score,temperature,6.636725319756402,,,
multi-complete,standard,gplfr,3,energy_score,specific_humidity_dex,0.33935789598359,,,
multi-complete,standard,gplfr,3,energy_score,cloud_fraction,0.062100835144519806,,,
multi-complete,standard,gplfr,3,energy_score,u,6.3145309289296465,,,
multi-complete,standard,gplfr,3,energy_score,v,3.091939833429125,,,
multi-complete,standard,gplfr,3,energy_score,asr,18.21160125732422,,,
multi-complete,standard,gplfr,3,energy_score,olr,12.256781578063965,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,surface_temperature,1.118855357170105,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,temperature,0.9967193073696561,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,specific_humidity_dex,1.22165052096049,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,cloud_fraction,1.1960004435645208,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,u,0.681657784514957,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,v,0.836525539557139,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,asr,1.096937656402588,,,
multi-complete,standard,gplfr,3,spread_skill_ratio,olr,1.1209131479263306,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,surface_temperature,0.7715896964073181,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,temperature,0.6773754954338074,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,specific_humidity_dex,0.685932457447052,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,cloud_fraction,0.5637953281402588,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,u,0.7819969654083252,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,v,0.7694422602653503,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,asr,0.5934774875640869,,,
multi-complete,shared_planets,gplfr,3,relative_rmse,olr,0.6334452033042908,,,
multi-complete,shared_planets,gplfr,3,relative_acc,surface_temperature,1.0489979982376099,,,
multi-complete,shared_planets,gplfr,3,relative_acc,temperature,1.6650640964508057,,,
multi-complete,shared_planets,gplfr,3,relative_acc,specific_humidity_dex,1.277375340461731,,,
multi-complete,shared_planets,gplfr,3,relative_acc,cloud_fraction,1.4238193035125732,,,
multi-complete,shared_planets,gplfr,3,relative_acc,u,4.5244855880737305,,,
multi-complete,shared_planets,gplfr,3,relative_acc,v,1.345360279083252,,,
multi-complete,shared_planets,gplfr,3,relative_acc,asr,1.0052732229232788,,,
multi-complete,shared_planets,gplfr,3,relative_acc,olr,1.1739976406097412,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,surface_temperature,0.6635470390319824,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,temperature,0.5728998780250549,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,specific_humidity_dex,0.5861051678657532,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,cloud_fraction,0.42924782633781433,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,u,0.5969812870025635,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,v,0.5959745049476624,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,asr,0.48228803277015686,,,
multi-complete,shared_planets,gplfr,3,relative_energy_score,olr,0.5075164437294006,,,
multi-complete,standard,gplfr,4,rmse,surface_temperature,9.743576049804688,,,
multi-complete,standard,gplfr,4,rmse,temperature,8.09095123079088,,,
multi-complete,standard,gplfr,4,rmse,specific_humidity_dex,0.4025355776151021,,,
multi-complete,standard,gplfr,4,rmse,cloud_fraction,0.081454589135117,,,
multi-complete,standard,gplfr,4,rmse,u,8.232799688975016,,,
multi-complete,standard,gplfr,4,rmse,v,4.080736292733087,,,
multi-complete,standard,gplfr,4,rmse,asr,22.09668731689453,,,
multi-complete,standard,gplfr,4,rmse,olr,15.545249938964844,,,
multi-complete,standard,gplfr,4,acc,surface_temperature,0.972597599029541,,,
multi-complete,standard,gplfr,4,acc,temperature,0.7035078207651774,,,
multi-complete,standard,gplfr,4,acc,specific_humidity_dex,0.8461464113659329,,,
multi-complete,standard,gplfr,4,acc,cloud_fraction,0.7563779354095459,,,
multi-complete,standard,gplfr,4,acc,u,0.7424586812655131,,,
multi-complete,standard,gplfr,4,acc,v,0.7018452684084574,,,
multi-complete,standard,gplfr,4,acc,asr,0.9967625141143799,,,
multi-complete,standard,gplfr,4,acc,olr,0.8923589587211609,,,
multi-complete,standard,gplfr,4,ramse,surface_temperature,9.948287963867188,,,
multi-complete,standard,gplfr,4,ramse,temperature,8.38623899883694,,,
multi-complete,standard,gplfr,4,ramse,specific_humidity_dex,0.42080731524361503,,,
multi-complete,standard,gplfr,4,ramse,cloud_fraction,0.0939171810944875,,,
multi-complete,standard,gplfr,4,ramse,u,9.766612450281778,,,
multi-complete,standard,gplfr,4,ramse,v,4.877673440509373,,,
multi-complete,standard,gplfr,4,ramse,asr,23.507408142089844,,,
multi-complete,standard,gplfr,4,ramse,olr,16.658763885498047,,,
multi-complete,standard,gplfr,4,energy_score,surface_temperature,8.01352310180664,,,
multi-complete,standard,gplfr,4,energy_score,temperature,6.651983949873182,,,
multi-complete,standard,gplfr,4,energy_score,specific_humidity_dex,0.34171313875251347,,,
multi-complete,standard,gplfr,4,energy_score,cloud_fraction,0.06220555222696728,,,
multi-complete,standard,gplfr,4,energy_score,u,6.359283261828953,,,
multi-complete,standard,gplfr,4,energy_score,v,3.1321491797765098,,,
multi-complete,standard,gplfr,4,energy_score,asr,18.37782859802246,,,
multi-complete,standard,gplfr,4,energy_score,olr,12.325311660766602,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,surface_temperature,1.1021915674209595,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,temperature,1.0111123190985785,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,specific_humidity_dex,1.2200814088185628,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,cloud_fraction,1.2056933376524184,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,u,0.687589512930976,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,v,0.8430092864566379,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,asr,1.1130977869033813,,,
multi-complete,standard,gplfr,4,spread_skill_ratio,olr,1.1529074907302856,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,surface_temperature,0.7824228405952454,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,temperature,0.682218074798584,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,specific_humidity_dex,0.6901590824127197,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,cloud_fraction,0.5655776262283325,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,u,0.7918878793716431,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,v,0.7840045690536499,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,asr,0.6006786823272705,,,
multi-complete,shared_planets,gplfr,4,relative_rmse,olr,0.6422433257102966,,,
multi-complete,shared_planets,gplfr,4,relative_acc,surface_temperature,1.050126075744629,,,
multi-complete,shared_planets,gplfr,4,relative_acc,temperature,1.6611499786376953,,,
multi-complete,shared_planets,gplfr,4,relative_acc,specific_humidity_dex,1.2700815200805664,,,
multi-complete,shared_planets,gplfr,4,relative_acc,cloud_fraction,1.4240764379501343,,,
multi-complete,shared_planets,gplfr,4,relative_acc,u,4.494311332702637,,,
multi-complete,shared_planets,gplfr,4,relative_acc,v,1.3404444456100464,,,
multi-complete,shared_planets,gplfr,4,relative_acc,asr,1.0052287578582764,,,
multi-complete,shared_planets,gplfr,4,relative_acc,olr,1.1726611852645874,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,surface_temperature,0.6667028665542603,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,temperature,0.5763934850692749,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,specific_humidity_dex,0.5969111323356628,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,cloud_fraction,0.42965975403785706,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,u,0.6071107387542725,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,v,0.6087210774421692,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,asr,0.4878475069999695,,,
multi-complete,shared_planets,gplfr,4,relative_energy_score,olr,0.510141134262085,,,
multi-complete,standard,knn,0,rmse,surface_temperature,19.577972412109375,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,temperature,15.217071215311686,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,specific_humidity_dex,0.765385799937778,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,cloud_fraction,0.10743875842955378,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,u,10.163873778449165,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,v,4.900258488125271,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,asr,31.460647583007812,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,rmse,olr,23.77284812927246,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,surface_temperature,0.9654809832572937,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,temperature,0.6342694527573056,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,specific_humidity_dex,0.8136130902502272,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,cloud_fraction,0.6779088874657949,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,u,0.6570837994416555,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,v,0.646983289056354,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,asr,0.9949024319648743,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,acc,olr,0.8208117485046387,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,surface_temperature,19.871597290039062,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,temperature,15.570583555433485,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,specific_humidity_dex,0.7851608528031243,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,cloud_fraction,0.1267471309337351,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,u,12.372562726338705,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,v,6.034983237584432,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,asr,33.45427703857422,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,knn,0,ramse,olr,26.431556701660156,results/models/multi-complete/knn/metrics_standard.json,results/models/multi-complete/knn/predictions.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,surface_temperature,1.4447541236877441,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,temperature,1.317431926727295,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,specific_humidity_dex,1.2735644578933716,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,cloud_fraction,0.7476211190223694,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,u,0.9740294814109802,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,v,0.9296975135803223,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,asr,0.853394627571106,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_rmse,olr,0.9735067486763,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_acc,surface_temperature,1.0399224758148193,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_acc,temperature,1.6339424848556519,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,0,relative_acc,specific_humidity_dex,1.2437727451324463,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
