subset,protocol,method,metric,variable,value,metrics_path,predictions_path,config_path
multi-complete,shared_planets,train_mean,relative_rmse,asr,1.3553876876831055,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_rmse,olr,1.5786257982254028,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,surface_temperature,1.0260637998580933,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,temperature,1.102432370185852,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,specific_humidity_dex,1.1396478414535522,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,cloud_fraction,1.1762183904647827,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,u,3.798032522201538,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,v,1.0289613008499146,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,asr,1.0038453340530396,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
multi-complete,shared_planets,train_mean,relative_acc,olr,0.9924027919769287,results/models/multi-complete/train_mean/metrics_shared_planets.json,results/models/multi-complete/train_mean/predictions_shared_planets.npz,results/models/multi-complete/train_mean/config.json
single-complete,standard,conv_decoder,rmse,surface_temperature,11.039435386657715,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,rmse,temperature,8.84578307469686,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,rmse,specific_humidity_dex,0.49625202682283187,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,rmse,cloud_fraction,0.0765353577832381,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,rmse,u,7.41466302341885,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,rmse,v,3.3473447296354504,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,rmse,asr,35.246307373046875,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,rmse,olr,18.380495071411133,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,surface_temperature,0.9544509649276733,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,temperature,0.5431311196751065,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,specific_humidity_dex,0.7699642048941718,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,cloud_fraction,0.731011473470264,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,u,0.72983075843917,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,v,0.7144702540503608,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,asr,0.9934459328651428,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,acc,olr,0.906110942363739,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,surface_temperature,11.464158058166504,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,temperature,9.573626942104763,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,specific_humidity_dex,0.5225841138097975,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,cloud_fraction,0.08991297334432602,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,u,8.839382754431831,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,v,4.020646890004476,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,asr,37.795719146728516,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,conv_decoder,ramse,olr,19.48297882080078,results/models/single-complete/conv_decoder/metrics_standard.json,results/models/single-complete/conv_decoder/predictions.npz,results/models/single-complete/conv_decoder/config.json
single-complete,standard,coord_deeponet,rmse,surface_temperature,11.322701454162598,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,rmse,temperature,9.349924034542507,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,rmse,specific_humidity_dex,0.5168460408846537,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,rmse,cloud_fraction,0.08896773598260349,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,rmse,u,9.039988040924072,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,rmse,v,4.192453040017022,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,rmse,asr,30.36783790588379,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,rmse,olr,19.13324546813965,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,surface_temperature,0.9536821246147156,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,temperature,0.6055333481894599,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,specific_humidity_dex,0.7992406189441681,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,cloud_fraction,0.712783416112264,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,u,0.6748805542786916,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,v,0.6561456885602739,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,asr,0.9949185252189636,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,acc,olr,0.8731750249862671,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,surface_temperature,11.716218948364258,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,temperature,9.822867393493652,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,specific_humidity_dex,0.5408965746561686,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,cloud_fraction,0.10621738723582691,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,u,11.02059170934889,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,v,5.242552863226996,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,asr,32.239654541015625,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_deeponet,ramse,olr,20.664691925048828,results/models/single-complete/coord_deeponet/metrics_standard.json,results/models/single-complete/coord_deeponet/predictions.npz,results/models/single-complete/coord_deeponet/config.json
single-complete,standard,coord_mlp,rmse,surface_temperature,16.773136138916016,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,rmse,temperature,11.112584537929958,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,rmse,specific_humidity_dex,0.6643044054508209,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,rmse,cloud_fraction,0.10307192450596227,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,rmse,u,9.281027873357138,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,rmse,v,4.0033497545454235,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,rmse,asr,64.29944610595703,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,rmse,olr,26.893789291381836,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,surface_temperature,0.948224663734436,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,temperature,0.5248496499326494,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,specific_humidity_dex,0.7298610624339845,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,cloud_fraction,0.6538690792189704,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,u,0.6112614042229123,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,v,0.6323293613062965,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,asr,0.9814682006835938,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,acc,olr,0.7821221351623535,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,surface_temperature,17.554046630859375,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,temperature,11.59172609117296,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,specific_humidity_dex,0.6925150487158034,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,cloud_fraction,0.12677702183524767,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,u,11.325471189286974,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,v,4.849932008319431,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,asr,70.47156524658203,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,coord_mlp,ramse,olr,29.64183235168457,results/models/single-complete/coord_mlp/metrics_standard.json,results/models/single-complete/coord_mlp/predictions.npz,results/models/single-complete/coord_mlp/config.json
single-complete,standard,gplfr,rmse,surface_temperature,9.417487144470215,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,rmse,temperature,8.161766105228,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,rmse,specific_humidity_dex,0.4493696358468797,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,rmse,cloud_fraction,0.07627974326411883,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,rmse,u,7.447661293877496,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,rmse,v,3.5311720106336804,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,rmse,asr,25.12626075744629,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,rmse,olr,16.345109939575195,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,surface_temperature,0.9785293340682983,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,temperature,0.6922223601076338,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,specific_humidity_dex,0.8493181135919359,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,cloud_fraction,0.751752946111891,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,u,0.7452389266755846,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,v,0.7048215932316251,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,asr,0.9961776733398438,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,acc,olr,0.9127888083457947,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,surface_temperature,9.594372749328613,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,temperature,8.437607924143473,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,specific_humidity_dex,0.46535514129532707,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,cloud_fraction,0.08704078073302905,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,u,8.807134972678291,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,v,4.177716573079427,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,asr,26.40918731689453,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,ramse,olr,17.304847717285156,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,surface_temperature,7.592059135437012,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,temperature,6.465912077162001,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,specific_humidity_dex,0.35509108669228023,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,cloud_fraction,0.05631093680858612,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,u,5.869046131769816,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,v,2.745077888170878,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,asr,19.655611038208008,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,energy_score,olr,12.904600143432617,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,surface_temperature,0.915000319480896,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,temperature,0.9358282619052463,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,specific_humidity_dex,0.871542235215505,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,cloud_fraction,0.9459002415339152,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,u,0.792487363020579,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,v,0.740419844786326,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,asr,0.6980881094932556,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,spread_skill_ratio,olr,0.9966283440589905,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,knn,rmse,surface_temperature,14.04312515258789,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,rmse,temperature,11.710764249165853,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,rmse,specific_humidity_dex,0.5827789637777541,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,rmse,cloud_fraction,0.09021416554848354,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,rmse,u,8.528238217035929,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,rmse,v,3.824903276231554,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,rmse,asr,28.64497947692871,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,rmse,olr,20.43890953063965,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,surface_temperature,0.9732130765914917,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,temperature,0.6853954229089949,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,specific_humidity_dex,0.8322146038214365,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,cloud_fraction,0.7063587175475227,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,u,0.7170114616552988,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,v,0.7057262659072876,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,asr,0.9951589703559875,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,acc,olr,0.8821882009506226,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,ramse,surface_temperature,14.254867553710938,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,ramse,temperature,12.054718653361002,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,ramse,specific_humidity_dex,0.5972071058220334,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,ramse,cloud_fraction,0.10622818312711185,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,ramse,u,10.268812974294027,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
